1,1,397.50000000000006,1.8133333333333332,163.8,123.30666666666666,1,-1,-1,-1
1,2,636.9000000000001,132.37333333333333,169.19999999999993,172.26666666666662,1,-1,-1,-1
1,3,896.1000658008121,288.32,152.99999999999997,177.7066666666666,1,-1,-1,-1
1,4,1140.8999999999976,469.6533333333333,185.39999999999952,187.04501742160252,1,-1,-1,-1
1,5,1356.8998965987257,524.0533333333337,192.6000752009268,208.5333333333334,1,-1,-1,-1
1,6,1549.4998965987245,340.90666666666664,131.40000000000015,163.2,1,-1,-1,-1
1,7,1673.7,803.3066666666666,131.39999999999986,116.05333333333327,1,-1,-1,-1
1,8,1308.3,351.78666666666663,106.20000000000003,112.42666666666663,1,-1,-1,-1
1,9,1209.2999640212793,50.77333333333334,79.19999999999983,163.20000000000002,1,-1,-1,-1
2,1,397.5000000000003,1.8133333333333335,163.8,123.30666666666666,1,-1,-1,-1
2,2,645.9000470005799,136.0,169.19999999999993,172.26666666666662,1,-1,-1,-1
2,3,890.7000376004642,304.64000000000004,152.99999999999997,177.7066666666666,1,-1,-1,-1
2,4,1146.3000282003475,469.6533333333335,185.39999999999984,179.52000000000004,1,-1,-1,-1
2,5,1358.6999059988418,529.4933333333337,192.6000752009268,208.53333333333336,1,-1,-1,-1
2,6,1545.899962399536,340.9066666666663,147.60000000000048,175.89333333333366,1,-1,-1,-1
2,7,1616.1000136779799,805.1200000000001,190.79999572214103,134.18666666666624,1,-1,-1,-1
2,8,1313.700028200348,360.85333333333335,106.20000000000003,112.42666666666663,1,-1,-1,-1
2,9,1212.8999743009144,58.026666666666706,79.19999999999982,165.01333333333332,1,-1,-1,-1
3,1,397.49999999999983,3.4743270099368075,163.79999999999984,125.27233965672987,1,-1,-1,-1
3,2,645.9000470005799,141.44,169.19999999999993,172.26666666666662,1,-1,-1,-1
3,3,894.3000564006959,306.4533333333333,152.99999999999997,177.7066666666666,1,-1,-1,-1
3,4,1151.700056400696,478.72000000000025,185.39999999999986,166.82666666666663,1,-1,-1,-1
3,5,1351.4999529994216,536.7466666666674,208.8000752009278,208.5333333333334,1,-1,-1,-1
3,6,1551.2999717996515,337.27999999999975,144.00000000000125,183.14666666666687,1,-1,-1,-1
3,7,1601.7000433042815,805.12,210.59999429618648,137.81333333333268,1,-1,-1,-1
3,8,1313.700028200348,369.92,106.20000000000003,112.42666666666663,1,-1,-1,-1
3,9,1218.299989720366,65.28000000000006,79.19999999999982,165.01333333333332,1,-1,-1,-1
4,1,397.49999999999983,2.8649683830172017,163.79999999999984,133.13503161698264,1,-1,-1,-1
4,2,645.9000470005799,146.88000000000005,169.19999999999993,172.26666666666662,1,-1,-1,-1
4,3,894.3000564006959,308.26666666666665,152.99999999999997,177.7066666666666,1,-1,-1,-1
4,4,1149.9000470005801,485.9733333333336,185.39999999999986,166.82666666666663,1,-1,-1,-1
4,5,1351.4999811997695,544.0000000000009,214.20007520092682,194.02666666666653,1,-1,-1,-1
4,6,1558.4999905998834,339.0933333333336,140.40000000000242,192.21333333333303,1,-1,-1,-1
4,7,1610.7000331263728,814.1866666666676,201.59999494434743,126.93333333333337,1,-1,-1,-1
4,8,1313.700028200348,380.79999999999995,106.20000000000003,112.42666666666663,1,-1,-1,-1
4,9,1225.5000102796353,70.72000000000006,79.19999999999982,165.01333333333332,1,-1,-1,-1
5,1,408.3000564006958,2.2556097560975745,163.79999999999978,140.9977235772357,1,-1,-1,-1
5,2,653.1000846010436,146.88000000000008,169.19999999999993,172.26666666666662,1,-1,-1,-1
5,3,903.300103401276,313.7066666666667,152.99999999999997,177.7066666666666,1,-1,-1,-1
5,4,1162.5001128013919,491.4133333333336,185.39999999999986,166.82666666666663,1,-1,-1,-1
5,5,1358.7000094001169,549.4400000000006,212.40007520092823,203.09333333333336,1,-1,-1,-1
5,6,1549.5000470005803,349.97333333333347,160.19999999999933,184.96,1,-1,-1,-1
5,7,1616.1000613267217,819.6266666666679,214.19999403692168,143.2533333333323,1,-1,-1,-1
5,8,1320.9000658008122,380.79999999999995,106.20000000000003,112.42666666666663,1,-1,-1,-1
5,9,1230.9000256990873,68.90666666666674,79.19999999999982,165.01333333333332,1,-1,-1,-1
6,1,419.1001128013929,3.6266666666666643,163.8000000000001,160.34833207925752,1,-1,-1,-1
6,2,656.700103401276,152.3200000000001,169.19999999999993,185.36523702031593,1,-1,-1,-1
6,3,910.5001410017397,322.7733333333333,152.99999999999997,177.7066666666666,1,-1,-1,-1
6,4,1167.9001410017397,498.666666666667,185.39999999999986,166.82666666666663,1,-1,-1,-1
6,5,1362.300056400697,553.0666666666673,217.80007520092784,208.5333333333334,1,-1,-1,-1
6,6,1553.1000470005804,357.2266666666671,156.5999999999998,181.33333333333306,1,-1,-1,-1
6,7,1617.900070726833,819.6266666666666,199.79999507397866,146.87999999999994,1,-1,-1,-1
6,8,1320.9000658008122,378.95119137195894,106.20000000000003,123.34214196137458,1,-1,-1,-1
6,9,1230.9000256990873,72.53333333333342,79.19999999999982,165.01333333333332,1,-1,-1,-1
6,10,216.95112225884034,1.0074074074074186,129.51250633268694,35.3821138211382,1,-1,-1,-1
7,1,419.10011280139247,14.506666666666675,163.8,145.06666666666658,1,-1,-1,-1
7,2,660.3001222015079,161.38666666666674,169.19999999999993,172.26666666666662,1,-1,-1,-1
7,3,910.5001410017397,326.4,152.99999999999997,177.7066666666666,1,-1,-1,-1
7,4,1171.5001598019714,489.6000000000003,185.39999999999984,177.70666666666656,1,-1,-1,-1
7,5,1367.7000564006978,547.6266666666676,212.4000752009283,208.5333333333334,1,-1,-1,-1
7,6,1553.100084601043,359.04000000000025,163.8000000000032,183.1466666666667,1,-1,-1,-1
7,7,1621.5001181163111,825.0666666666673,205.1999946850818,150.50666666666635,1,-1,-1,-1
7,8,1324.5000846010441,391.6800000000001,106.20000000000003,112.42666666666663,1,-1,-1,-1
7,9,1225.5000102796357,70.7200000000001,79.19999999999982,165.01333333333332,1,-1,-1,-1
7,10,216.95112225884046,1.0074074074074186,129.51250633268694,35.3821138211382,1,-1,-1,-1
8,1,410.3195471938309,0.04422764227643086,172.58056560756233,164.9691056910566,1,-1,-1,-1
8,2,660.300122201508,153.5583739837398,169.19999999999982,185.5349593495935,1,-1,-1,-1
8,3,910.5001410017397,330.02666666666676,152.99999999999997,177.7066666666666,1,-1,-1,-1
8,4,1164.5196035945257,489.60000000000025,194.1805656075612,181.33333333333357,1,-1,-1,-1
8,5,1365.9000564006967,554.8800000000016,214.20007520092753,208.5333333333328,1,-1,-1,-1
8,6,1556.7000282003446,356.2536585365858,149.40000000000123,189.55967479674774,1,-1,-1,-1
8,7,1621.500146705561,830.5066666666678,217.7999937776605,143.253333333333,1,-1,-1,-1
8,8,1324.5001316016235,389.8666666666665,118.79999999999986,121.4933333333333,1,-1,-1,-1
8,9,1229.1000205592704,74.34666666666678,79.19999999999982,165.01333333333332,1,-1,-1,-1
8,10,220.18675721479036,1.0074074074074175,129.51250633268697,38.25691056910568,1,-1,-1,-1
8,11,827.700000518532,1.0074074074074073,127.79999831477912,34.45333333333335,1,-1,-1,-1
9,1,420.90012220150885,10.880000000000019,163.80000000000007,163.19999999999996,1,-1,-1,-1
9,2,660.3001222015079,172.26666666666674,169.19999999999993,172.26666666666662,1,-1,-1,-1
9,3,914.1001598019717,324.5866666666671,152.99999999999997,177.7066666666666,1,-1,-1,-1
9,4,1173.3001692020878,496.853333333334,185.39999999999986,179.51999999999967,1,-1,-1,-1
9,5,1371.3000564006963,562.1333333333343,208.8000752009281,199.46666666666653,1,-1,-1,-1
9,6,1562.100047000579,368.10666666666714,147.60000000000144,177.70666666666656,1,-1,-1,-1
9,7,1623.3001751651714,832.320000000001,214.19999403691958,139.62666666666607,1,-1,-1,-1
9,8,1319.1001612279256,393.49333333333385,125.99999857404642,126.93333333333308,1,-1,-1,-1
9,9,1236.3000411185399,79.78666666666679,79.19999999999982,165.01333333333332,1,-1,-1,-1
9,10,223.4223921707403,1.0074074074074169,129.51250633268697,41.13170731707316,1,-1,-1,-1
9,11,831.3000002592681,1.0074074074074075,127.79999831477912,34.453333333333354,1,-1,-1,-1
10,1,428.10015980197323,10.70308943089433,163.80000000000015,159.75024390243914,1,-1,-1,-1
10,2,672.9001880023193,164.43837398373992,169.1999999999999,185.53495934959344,1,-1,-1,-1
10,3,919.5001880023193,331.8400000000005,152.99999999999997,177.7066666666666,1,-1,-1,-1
10,4,1176.90018800232,502.2933333333341,190.79999999999941,181.33333333333357,1,-1,-1,-1
10,5,1374.9000658008138,571.2000000000007,207.0000752009277,194.02666666666664,1,-1,-1,-1
10,6,1567.1049149988069,371.1583739837403,142.20000000000223,183.32357723577175,1,-1,-1,-1
10,7,1632.300212636006,839.5733333333342,212.399994166553,145.06666666666612,1,-1,-1,-1
10,8,1344.3001880023198,388.2744715447157,106.2,121.27219512195124,1,-1,-1,-1
10,9,1240.5750533256062,80.92000000000013,79.19999999999982,176.49777777777774,1,-1,-1,-1
10,10,226.65802712669023,1.0074074074074157,129.51250633268697,44.00650406504063,1,-1,-1,-1
10,11,838.4999997407409,1.007407407407407,127.79999831477915,43.52000000000002,1,-1,-1,-1
11,1,414.5341793888556,15.34699186991879,179.16598981323352,164.17300813008126,1,-1,-1,-1
11,2,678.3002162026675,162.22699186991883,169.1999999999999,187.7463414634144,1,-1,-1,-1
11,3,919.5001880023193,342.7200000000005,152.99999999999997,177.7066666666666,1,-1,-1,-1
11,4,1172.3342545897813,498.09170731707326,200.76598981323298,180.0949593495933,1,-1,-1,-1
11,5,1376.7001034012778,563.9466666666677,212.40007520092738,208.5333333333334,1,-1,-1,-1
11,6,1561.7486611820223,386.2400000000004,153.35141401890556,163.19999999999996,1,-1,-1,-1
11,7,1637.7002503661001,841.3866666666668,214.1999940369209,141.43999999999986,1,-1,-1,-1
11,8,1341.6002068025518,394.51056910569145,112.50000000000034,116.84943089430897,1,-1,-1,-1
11,9,1244.8500655326723,82.0533333333335,79.19999999999982,187.98222222222216,1,-1,-1,-1
11,10,229.89366208264013,1.0074074074074149,129.512506332687,46.88130081300811,1,-1,-1,-1
11,11,841.7399995074036,1.007407407407407,127.79999831477915,45.33333333333336,1,-1,-1,-1
12,1,431.70017860220435,19.946666666666694,163.80000000000007,163.2,1,-1,-1,-1
12,2,671.100178602204,177.7066666666668,169.19999999999993,172.26666666666662,1,-1,-1,-1
12,3,926.700225602783,346.3466666666673,152.99999999999997,177.7066666666666,1,-1,-1,-1
12,4,1189.5002538031306,507.73333333333426,185.39999999999986,181.33333333333326,1,-1,-1,-1
12,5,1383.9001316016252,573.0133333333345,210.60007520092685,206.7199999999999,1,-1,-1,-1
12,6,1564.558415978704,377.3944715447155,157.74169682268646,180.89105691056923,1,-1,-1,-1
12,7,1641.3002405770892,845.0133333333346,208.79999442581604,148.693333333332,1,-1,-1,-1
12,8,1338.900225602784,400.7466666666671,118.80000000000068,112.42666666666666,1,-1,-1,-1
12,9,1249.1250777397386,83.18666666666684,79.19999999999982,199.46666666666655,1,-1,-1,-1
12,10,233.12929703859007,1.0074074074074137,129.51250633268702,49.756097560975576,1,-1,-1,-1
12,11,844.979999274066,1.007407407407407,127.79999831477915,47.14666666666669,1,-1,-1,-1
13,1,437.10020680255246,39.893333333333366,163.8,148.69333333333327,1,-1,-1,-1
13,2,676.5002068025518,175.89333333333354,169.19999999999993,172.26666666666662,1,-1,-1,-1
13,3,937.5002820034787,351.78666666666754,142.1999999999996,168.64000000000004,1,-1,-1,-1
13,4,1187.7002444030152,504.10666666666737,185.39999999999986,179.5199999999999,1,-1,-1,-1
13,5,1383.9001692020893,573.0133333333342,217.80007520092713,208.5333333333334,1,-1,-1,-1
13,6,1578.3001410017391,386.2400000000007,149.4000000000007,179.52,1,-1,-1,-1
13,7,1639.5002692959658,846.8266666666683,215.9999939072904,139.62666666666655,1,-1,-1,-1
13,8,1347.9002068025525,402.56000000000023,106.20000000000003,112.42666666666663,1,-1,-1,-1
13,9,1253.4000899468047,84.32000000000016,79.19999999999982,192.57599999999994,1,-1,-1,-1
13,10,236.36493199453997,1.007407407407413,129.51250633268702,52.63089430894306,1,-1,-1,-1
13,11,848.2199990407288,1.0074074074074073,127.79999831477917,48.96000000000002,1,-1,-1,-1
14,1,446.10025380313266,19.9466666666667,163.80000000000015,168.64000000000004,1,-1,-1,-1
14,2,681.9002350029,184.96000000000024,169.19999999999993,172.26666666666662,1,-1,-1,-1
14,3,930.300244403015,353.6000000000009,152.99999999999997,177.7066666666666,1,-1,-1,-1
14,4,1194.9002820034789,514.9866666666676,185.39999999999986,166.82666666666663,1,-1,-1,-1
14,5,1387.500169202089,576.6400000000017,214.20007520092727,195.83999999999966,1,-1,-1,-1
14,6,1578.3001786022028,386.2400000000008,156.600000000002,179.51999999999967,1,-1,-1,-1
14,7,1643.1002499772069,841.3866666666667,223.19999442581707,155.94666666666626,1,-1,-1,-1
14,8,1353.3002350028999,404.3733333333337,106.20000000000003,112.42666666666663,1,-1,-1,-1
14,9,1257.6751021538707,85.45333333333349,79.19999999999982,185.68533333333326,1,-1,-1,-1
14,10,239.60056695048988,1.007407407407412,129.51250633268705,55.50569105691054,1,-1,-1,-1
14,11,851.4599988073912,1.0074074074074073,127.79999831477917,50.773333333333355,1,-1,-1,-1
15,1,447.9002632032501,25.386666666666713,163.80000000000007,168.64000000000013,1,-1,-1,-1
15,2,692.7002914035954,184.96000000000024,169.19999999999993,172.26666666666662,1,-1,-1,-1
15,3,933.9002632032467,351.7866666666676,152.99999999999997,177.7066666666666,1,-1,-1,-1
15,4,1200.3003102038267,522.240000000001,185.39999999999986,166.82666666666663,1,-1,-1,-1
15,5,1391.1002068025543,569.3866666666682,217.8000752009275,208.53333333333336,1,-1,-1,-1
15,6,1583.700197402434,378.9866666666677,154.80000000000123,188.58666666666662,1,-1,-1,-1
15,7,1648.5002686478051,845.013333333336,206.99999455545267,132.3733333333331,1,-1,-1,-1
15,8,1358.700263203248,406.1866666666671,106.20000000000003,112.42666666666663,1,-1,-1,-1
15,9,1261.9501143609368,86.58666666666682,79.19999999999982,178.79466666666664,1,-1,-1,-1
15,10,242.8362019064398,1.007407407407411,129.51250633268705,58.38048780487802,1,-1,-1,-1
15,11,854.6999985740539,1.0074074074074073,127.7999983147792,52.586666666666694,1,-1,-1,-1
16,1,453.3002914035961,39.89333333333338,163.8,148.69333333333327,1,-1,-1,-1
16,2,692.7002914035957,181.33333333333368,169.19999999999993,172.26666666666662,1,-1,-1,-1
16,3,944.7003196039424,355.4133333333342,152.99999999999997,177.7066666666666,1,-1,-1,-1
16,4,1205.7003384041745,525.8666666666677,185.39999999999986,166.82666666666663,1,-1,-1,-1
16,5,1401.9002068025534,574.8266666666681,207.00007520092694,208.5333333333334,1,-1,-1,-1
16,6,1580.1002350028978,382.6133333333341,165.6000000000019,172.2666666666671,1,-1,-1,-1
16,7,1653.9002682589085,845.0133333333343,201.59999494434618,148.69333333333293,1,-1,-1,-1
16,8,1364.1002914035957,406.1866666666671,106.20000000000003,112.42666666666663,1,-1,-1,-1
16,9,1266.225126568003,87.72000000000014,79.19999999999982,171.90399999999997,1,-1,-1,-1
16,10,246.07183686238972,1.00740740740741,129.51250633268708,61.255284552845495,1,-1,-1,-1
16,11,860.0999981851572,1.0074074074074073,127.7999983147792,52.586666666666694,1,-1,-1,-1
17,1,455.10030080371246,27.421138211382143,163.80000000000007,157.5388617886178,1,-1,-1,-1
17,2,698.1003196039435,181.33333333333377,169.19999999999993,172.26666666666662,1,-1,-1,-1
17,3,946.5003290040584,355.4133333333342,152.99999999999997,177.7066666666666,1,-1,-1,-1
17,4,1185.1538017836103,516.8000000000012,209.54655542079476,166.82666666666657,1,-1,-1,-1
17,5,1383.9439435856557,571.2000000000015,226.756347817943,208.5333333333333,1,-1,-1,-1
17,6,1577.3342075892,397.1200000000004,161.16598981323438,163.2,1,-1,-1,-1
17,7,1657.500287059144,852.2666666666681,201.59999494434766,141.4400000000002,1,-1,-1,-1
17,8,1341.7537453829161,404.3733333333337,130.34655542079506,112.42666666666658,1,-1,-1,-1
17,9,1270.5001387750688,88.85333333333347,79.19999999999982,165.01333333333332,1,-1,-1,-1
17,10,249.30747181833962,1.0074074074074093,129.51250633268708,64.13008130081298,1,-1,-1,-1
17,11,865.4999977962608,1.0074074074074075,127.7999983147792,52.586666666666694,1,-1,-1,-1
18,1,460.50032900405944,30.826666666666707,163.8,157.7599999999999,1,-1,-1,-1
18,2,701.7003384041756,184.96000000000046,169.19999999999993,172.26666666666662,1,-1,-1,-1
18,3,950.1003478042899,353.6000000000009,152.99999999999997,177.7066666666666,1,-1,-1,-1
18,4,1205.7003384041745,520.4266666666676,185.39999999999986,166.82666666666663,1,-1,-1,-1
18,5,1400.100225602786,565.7600000000017,212.40007520092715,208.5333333333334,1,-1,-1,-1
18,6,1592.7002256027813,382.61333333333397,151.20000000000186,179.51999999999995,1,-1,-1,-1
18,7,1655.7003348375158,850.4533333333346,212.3999941665532,137.81333333333328,1,-1,-1,-1
18,8,1367.7003102038277,404.3733333333338,106.20000000000003,112.42666666666663,1,-1,-1,-1
18,9,1273.200146484795,87.94666666666681,82.20000856636219,165.01333333333332,1,-1,-1,-1
18,10,257.8700999199488,1.0074074074074086,129.51250633268708,61.6154239256678,1,-1,-1,-1
18,11,872.6999972777326,1.0074074074074075,127.7999983147792,52.586666666666694,1,-1,-1,-1
19,1,469.50037600463924,25.38666666666672,163.8,165.01333333333335,1,-1,-1,-1
19,2,707.1003666045234,184.96000000000046,169.19999999999993,172.26666666666662,1,-1,-1,-1
19,3,957.3003854047538,353.6000000000009,152.99999999999997,177.7066666666666,1,-1,-1,-1
