6,3,196.47,47.93,289.48,267.39,1,-1,-1,-1
6,2,1591.77,5.25,301.71,193.70,1,-1,-1,-1
6,1,632.56,63.89,209.05,169.44,1,-1,-1,-1
7,3,204.80,167.87,274.88,220.92,1,-1,-1,-1
7,2,1595.72,14.23,312.68,228.66,1,-1,-1,-1
7,1,634.73,132.09,203.39,164.89,1,-1,-1,-1
8,3,192.40,220.22,271.83,216.11,1,-1,-1,-1
8,2,1601.63,69.74,300.95,239.02,1,-1,-1,-1
8,1,641.95,197.79,199.77,161.49,1,-1,-1,-1
9,3,192.55,290.46,273.04,206.87,1,-1,-1,-1
9,2,1602.90,129.82,300.11,250.14,1,-1,-1,-1
9,1,634.18,257.66,207.92,164.86,1,-1,-1,-1
10,4,653.52,-12.45,254.17,204.81,1,-1,-1,-1
10,2,1602.73,240.17,298.97,257.45,1,-1,-1,-1
10,1,632.85,378.38,200.73,159.41,1,-1,-1,-1
11,2,1599.30,322.98,302.61,259.08,1,-1,-1,-1
11,1,625.68,460.25,205.58,161.00,1,-1,-1,-1
12,5,619.10,9.39,383.97,212.24,1,-1,-1,-1
12,2,1600.08,394.70,285.61,253.31,1,-1,-1,-1
12,1,620.19,529.31,206.52,161.30,1,-1,-1,-1
13,7,390.49,8.98,221.89,104.34,1,-1,-1,-1
13,6,1777.85,63.96,138.54,167.38,1,-1,-1,-1
13,5,608.04,43.52,401.55,257.76,1,-1,-1,-1
13,2,1602.95,464.20,283.67,253.40,1,-1,-1,-1
13,1,617.60,597.28,205.98,156.78,1,-1,-1,-1
14,9,1794.86,137.25,87.98,112.00,1,-1,-1,-1
14,6,1781.03,133.89,129.26,158.75,1,-1,-1,-1
14,5,602.28,117.11,411.30,297.61,1,-1,-1,-1
14,2,1602.34,528.32,281.14,253.54,1,-1,-1,-1
14,1,609.45,654.09,211.07,163.89,1,-1,-1,-1
15,12,-16.42,19.68,279.73,255.03,1,-1,-1,-1
15,11,-11.81,15.31,270.50,263.79,1,-1,-1,-1
15,10,995.28,24.69,288.75,200.09,1,-1,-1,-1
15,9,1254.50,486.18,197.31,208.53,1,-1,-1,-1
15,8,1784.60,262.82,98.73,129.78,1,-1,-1,-1
15,7,274.52,77.01,345.33,200.67,1,-1,-1,-1
15,6,1776.96,249.37,130.29,166.05,1,-1,-1,-1
15,5,605.88,240.21,399.33,309.38,1,-1,-1,-1
15,4,409.15,101.52,188.66,181.32,1,-1,-1,-1
15,2,1604.48,638.11,264.27,241.83,1,-1,-1,-1
15,1,599.77,748.68,220.35,176.13,1,-1,-1,-1
16,10,1004.34,70.92,276.05,228.24,1,-1,-1,-1
16,8,1784.72,334.71,94.89,127.80,1,-1,-1,-1
16,6,1777.22,327.28,126.90,165.74,1,-1,-1,-1
16,5,604.78,322.64,387.30,319.59,1,-1,-1,-1
16,4,337.73,120.60,230.93,213.26,1,-1,-1,-1
16,2,1606.64,724.64,258.37,240.32,1,-1,-1,-1
16,1,596.80,822.49,223.16,184.59,1,-1,-1,-1
17,15,823.96,826.01,241.04,251.79,1,-1,-1,-1
17,14,1221.72,639.03,196.93,224.75,1,-1,-1,-1
17,10,1015.38,130.51,254.64,231.36,1,-1,-1,-1
17,8,1784.58,392.99,89.60,126.12,1,-1,-1,-1
17,7,328.74,209.94,280.40,199.10,1,-1,-1,-1
17,6,1774.09,387.88,119.62,164.61,1,-1,-1,-1
17,5,606.09,401.43,377.34,324.64,1,-1,-1,-1
17,4,305.52,174.99,240.62,216.81,1,-1,-1,-1
17,2,1608.37,800.93,252.22,242.89,1,-1,-1,-1
17,1,590.43,888.76,227.63,193.91,1,-1,-1,-1
18,14,842.05,884.97,208.90,219.50,1,-1,-1,-1
18,10,1020.41,196.25,241.87,235.66,1,-1,-1,-1
18,8,1779.43,447.76,102.95,151.27,1,-1,-1,-1
18,6,1776.86,447.22,105.22,150.88,1,-1,-1,-1
18,5,611.60,467.94,372.41,331.52,1,-1,-1,-1
18,4,334.15,250.89,225.14,207.82,1,-1,-1,-1
18,2,1611.97,868.87,243.90,234.32,1,-1,-1,-1
18,1,196.83,471.45,233.86,217.52,1,-1,-1,-1
19,17,1201.10,783.70,234.13,215.54,1,-1,-1,-1
19,10,1028.91,264.68,230.15,233.71,1,-1,-1,-1
19,8,1778.71,505.63,99.03,151.77,1,-1,-1,-1
19,6,1775.89,507.83,108.47,161.03,1,-1,-1,-1
19,5,616.34,538.53,369.61,338.58,1,-1,-1,-1
19,2,1618.54,915.44,231.67,213.48,1,-1,-1,-1
19,1,279.49,382.94,233.48,215.96,1,-1,-1,-1
20,20,1769.14,503.79,155.35,312.22,1,-1,-1,-1
20,17,1207.56,908.26,223.36,186.74,1,-1,-1,-1
20,8,1779.89,605.74,96.59,151.61,1,-1,-1,-1
20,7,334.78,448.28,266.05,206.14,1,-1,-1,-1
20,6,1776.07,603.68,110.50,168.06,1,-1,-1,-1
20,5,618.24,653.01,360.17,339.49,1,-1,-1,-1
21,22,1041.76,478.68,198.11,209.84,1,-1,-1,-1
21,20,1776.55,650.57,104.55,205.66,1,-1,-1,-1
21,17,1276.86,989.93,159.77,122.28,1,-1,-1,-1
21,10,1031.63,457.69,218.89,224.36,1,-1,-1,-1
21,7,340.96,517.04,237.28,187.56,1,-1,-1,-1
21,6,1536.67,595.64,185.92,256.91,1,-1,-1,-1
21,5,620.00,738.91,354.53,341.12,1,-1,-1,-1
21,2,1718.51,755.84,185.34,206.35,1,-1,-1,-1
21,1,45.42,454.12,235.12,233.32,1,-1,-1,-1
22,10,1031.62,531.97,219.42,224.43,1,-1,-1,-1
22,8,1780.58,736.06,99.38,156.08,1,-1,-1,-1
22,7,303.70,576.33,269.07,190.35,1,-1,-1,-1
22,6,1495.97,705.00,190.59,225.47,1,-1,-1,-1
22,5,620.51,802.58,352.84,323.65,1,-1,-1,-1
22,2,1564.34,725.52,188.56,211.35,1,-1,-1,-1
22,1,-1.89,503.45,236.87,246.79,1,-1,-1,-1
23,26,1715.20,5.00,210.00,149.23,1,-1,-1,-1
23,25,264.94,15.17,268.66,110.93,1,-1,-1,-1
23,24,1108.24,4.24,300.77,165.76,1,-1,-1,-1
23,23,1376.35,-19.81,219.81,214.29,1,-1,-1,-1
23,10,1031.55,606.64,223.50,221.63,1,-1,-1,-1
23,8,1777.60,792.73,100.37,162.10,1,-1,-1,-1
23,7,304.98,635.47,271.66,192.21,1,-1,-1,-1
23,6,1428.70,723.50,231.71,266.60,1,-1,-1,-1
23,2,1509.78,746.09,190.66,223.49,1,-1,-1,-1
24,29,717.30,962.99,185.17,125.34,1,-1,-1,-1
24,22,1035.34,664.00,215.51,220.53,1,-1,-1,-1
24,20,774.11,948.51,140.73,155.08,1,-1,-1,-1
24,19,1473.13,807.08,212.31,236.86,1,-1,-1,-1
24,18,4.71,635.78,225.77,270.82,1,-1,-1,-1
24,17,1736.43,888.16,137.28,129.39,1,-1,-1,-1
24,10,1031.21,669.06,223.63,221.21,1,-1,-1,-1
24,8,1777.59,814.84,122.57,197.46,1,-1,-1,-1
24,7,300.80,696.57,275.42,192.65,1,-1,-1,-1
24,6,1214.16,259.81,250.40,265.64,1,-1,-1,-1
24,5,590.48,172.20,355.07,210.34,1,-1,-1,-1
24,2,1488.45,796.81,190.39,233.73,1,-1,-1,-1
24,1,1033.69,121.95,254.27,253.29,1,-1,-1,-1
25,30,255.10,81.28,325.25,257.05,1,-1,-1,-1
25,26,627.59,70.79,297.73,215.72,1,-1,-1,-1
25,25,975.93,819.51,308.92,171.17,1,-1,-1,-1
25,24,254.42,90.40,357.03,236.51,1,-1,-1,-1
25,20,357.61,885.10,207.05,199.43,1,-1,-1,-1
25,18,4.43,757.63,224.12,267.35,1,-1,-1,-1
25,17,1748.94,344.93,186.71,187.72,1,-1,-1,-1
25,10,1031.31,783.11,225.48,226.65,1,-1,-1,-1
25,8,1748.77,375.08,151.85,221.18,1,-1,-1,-1
25,7,284.73,812.56,274.72,197.21,1,-1,-1,-1
25,6,1131.76,175.70,261.38,262.66,1,-1,-1,-1
25,5,595.76,92.80,324.35,189.29,1,-1,-1,-1
25,2,1410.80,371.78,217.20,251.53,1,-1,-1,-1
25,1,1109.28,124.82,261.48,250.47,1,-1,-1,-1
26,26,249.55,729.17,292.24,206.40,1,-1,-1,-1
26,20,20.77,876.35,224.57,226.31,1,-1,-1,-1
26,17,1284.10,680.80,213.82,208.31,1,-1,-1,-1
26,8,1732.87,260.00,171.10,229.23,1,-1,-1,-1
26,7,825.01,440.92,281.01,210.94,1,-1,-1,-1
26,6,542.48,146.96,283.78,276.02,1,-1,-1,-1
26,5,604.23,118.09,302.43,182.29,1,-1,-1,-1
26,2,1376.26,250.46,236.19,257.19,1,-1,-1,-1
26,1,808.89,125.02,271.69,255.04,1,-1,-1,-1
27,30,583.79,206.98,339.37,261.77,1,-1,-1,-1
27,29,303.63,967.71,221.71,126.40,1,-1,-1,-1
27,27,311.28,959.47,200.23,140.88,1,-1,-1,-1
27,22,1026.07,872.32,217.82,217.18,1,-1,-1,-1
27,19,1719.43,307.93,215.31,239.80,1,-1,-1,-1
27,18,4.63,902.17,219.49,217.04,1,-1,-1,-1
27,17,599.36,357.48,261.06,250.28,1,-1,-1,-1
27,10,1023.85,886.09,224.44,222.56,1,-1,-1,-1
27,8,1723.39,262.91,185.83,235.79,1,-1,-1,-1
27,7,1025.86,340.21,284.08,221.94,1,-1,-1,-1
27,5,597.87,187.15,317.52,202.18,1,-1,-1,-1
27,2,1360.15,254.56,250.92,261.28,1,-1,-1,-1
27,1,684.70,162.78,297.76,219.40,1,-1,-1,-1
28,18,4.26,972.61,212.62,157.97,1,-1,-1,-1
