1,9,1198.68,61.31,124.27,138.49,1,-1,-1,-1
1,8,1551.17,326.65,156.34,172.93,1,-1,-1,-1
1,7,1643.48,788.88,182.20,149.65,1,-1,-1,-1
1,6,374.59,0.00,208.65,125.40,1,-1,-1,-1
1,5,860.22,296.28,192.43,182.60,1,-1,-1,-1
1,4,1284.64,348.29,155.31,145.97,1,-1,-1,-1
1,3,614.91,121.66,219.50,191.07,1,-1,-1,-1
1,2,1322.58,521.06,261.13,212.66,1,-1,-1,-1
1,1,1124.56,455.20,224.73,186.66,1,-1,-1,-1
2,8,1539.24,330.60,175.06,189.24,1,-1,-1,-1
2,7,1666.76,795.38,165.04,139.79,1,-1,-1,-1
2,6,374.24,3.15,218.86,143.44,1,-1,-1,-1
2,5,867.06,299.82,191.65,185.93,1,-1,-1,-1
2,4,1287.33,348.24,154.31,149.46,1,-1,-1,-1
2,3,611.05,124.03,223.03,189.03,1,-1,-1,-1
2,2,1325.97,525.87,257.00,209.27,1,-1,-1,-1
2,1,1125.73,459.05,221.28,189.35,1,-1,-1,-1
3,8,1550.02,325.99,177.23,193.61,1,-1,-1,-1
3,7,1652.52,800.13,177.87,149.68,1,-1,-1,-1
3,6,377.00,2.89,216.88,149.44,1,-1,-1,-1
3,5,874.50,302.72,183.76,180.13,1,-1,-1,-1
3,4,1286.52,352.40,155.67,155.45,1,-1,-1,-1
3,3,620.08,135.39,210.59,182.03,1,-1,-1,-1
3,2,1337.65,533.78,238.84,202.85,1,-1,-1,-1
3,1,1136.30,462.75,200.72,179.45,1,-1,-1,-1
4,9,1202.30,87.69,120.09,137.62,1,-1,-1,-1
4,8,1558.59,329.62,173.74,185.17,1,-1,-1,-1
4,7,1666.06,807.37,167.22,145.42,1,-1,-1,-1
4,6,378.24,2.52,215.37,153.71,1,-1,-1,-1
4,5,880.99,307.24,179.25,179.03,1,-1,-1,-1
4,4,1296.80,359.44,146.58,146.28,1,-1,-1,-1
4,3,632.84,142.66,196.43,168.71,1,-1,-1,-1
4,2,1339.10,538.15,235.37,202.87,1,-1,-1,-1
4,1,1143.96,466.15,198.73,180.44,1,-1,-1,-1
5,9,1207.81,91.58,116.56,140.75,1,-1,-1,-1
5,8,1561.24,344.46,154.55,176.94,1,-1,-1,-1
5,7,1644.64,809.98,186.73,159.06,1,-1,-1,-1
5,6,389.65,1.80,204.00,151.18,1,-1,-1,-1
5,5,888.59,317.51,175.71,177.29,1,-1,-1,-1
5,4,1297.81,366.08,145.20,144.86,1,-1,-1,-1
5,3,639.66,151.41,190.94,166.73,1,-1,-1,-1
5,2,1346.73,546.99,226.31,199.19,1,-1,-1,-1
5,1,1151.05,476.13,193.48,179.09,1,-1,-1,-1
